CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
102108,136977,5093,442,0,696,55061,387534,12188,1109,10,1241,77169972,48429217,1027630,136162,0,280947,3138,30195,701,77,0,106
90603,101450,4097,363,0,549,60023,388510,14600,1296,10,1500,69619269,48550727,1245561,164789,0,295591,3138,40596,671,101,0,38
101722,135504,5139,425,0,721,54294,386779,11965,1081,10,1225,70995212,48432225,1236563,167707,0,281328,3127,37801,609,78,0,82
90678,104300,4055,354,0,503,60575,419079,14460,1290,10,1497,68937832,48639454,1349023,178541,0,271479,3138,43378,608,82,0,81
103884,129417,5240,461,0,702,58492,391374,13360,1179,10,1406,70588335,48656748,1265371,177955,0,259688,2948,30659,745,103,0,98
90813,98388,4097,382,0,489,54540,388787,12068,1089,10,1205,70009582,48712035,1339172,186797,0,261677,3138,26587,680,103,0,42
101946,130385,5167,450,0,720,60461,414416,14479,1290,10,1484,68984190,48632094,1313710,177493,0,272576,3138,32721,776,99,0,107
90621,101625,4316,401,0,554,55103,391591,12390,1121,10,1266,70952694,48648203,1141970,162866,0,310280,3138,31950,774,104,0,101
105255,148963,6306,518,0,805,60733,416356,14550,1293,10,1493,71068920,48606490,1205665,175794,0,290919,3138,31535,689,89,0,107
90668,102918,3958,359,0,504,54831,383366,12342,1100,10,1253,71286819,48603058,1203585,159529,0,295819,3138,31229,722,98,0,105
102278,128774,5214,474,0,793,60945,414857,13281,1190,10,1428,76654125,48636736,1111584,157327,0,256311,3134,31999,650,84,0,103
90566,102679,4078,365,0,502,60939,405401,14579,1291,10,1483,68565832,48645970,1300227,174970,0,291039,3134,42897,630,82,0,106
