CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
24628,119536,3039,320,0,323,359449,621627,28934,3205,0,2466,20980,127097,1807,243,0,190,11787317,21464607,1214327,247686,30,38438
131561,455139,13973,1290,3,1398,13539,90549,5040,452,0,528,2917,46948,697,81,0,101,43521793,27363200,488299,57105,46,131278
70381,412093,14824,1384,10,1616,106201,173259,8727,727,0,1039,3110,28245,541,87,0,40,74105493,49868820,1167321,131542,0,290209
68924,389482,15038,1361,10,1760,97366,134411,6302,549,0,733,3110,34196,691,93,0,108,77121260,49864822,1123786,129703,0,257400
69517,368741,14132,1445,10,1540,95307,115518,4638,423,0,623,3114,27515,564,86,0,31,72454773,50310482,1303134,162113,0,296091
68164,447402,16406,1473,10,1712,96966,118341,4961,450,0,690,3110,32197,692,90,0,33,73658566,50435810,1288160,162878,0,279444
61523,425825,13840,1279,10,1496,95139,122196,4828,424,0,693,3110,32324,678,88,0,101,78663255,50499601,1154370,189435,0,236163
82263,480879,18130,1775,10,2030,94933,113752,4470,394,0,586,3110,27296,722,100,0,99,67611615,48611433,1389230,181017,0,279169
62265,403749,14039,1282,10,1491,90645,104302,3965,363,0,519,3110,31225,650,89,0,100,69578463,48624673,1302317,177604,0,272406
61408,408567,13964,1244,10,1460,101709,126481,4991,436,0,700,2924,26926,718,95,0,95,66720506,48587120,1375758,181142,0,288786
74471,480514,17782,1584,10,1919,91484,118214,5086,425,0,520,3110,30142,698,94,0,95,68589323,48644017,1316495,177688,0,286964
61851,415745,13878,1270,10,1475,102064,123717,4964,455,0,715,3114,26156,677,91,0,38,75310537,48545693,1121598,150006,0,247532
70993,440254,14667,1335,10,1581,90177,110678,3864,349,0,491,3114,30152,665,72,0,100,95105891,48602906,475010,62029,0,153805
63005,408695,14618,1296,10,1521,90510,98946,3976,352,0,485,3114,32398,662,64,0,101,94853641,48604942,529398,69223,0,171885
64153,329950,14090,1323,10,1507,97464,141372,5635,554,0,597,9963,74925,3134,304,0,292,93917031,48213570,466513,64260,0,147300
73206,457898,15345,1353,10,1763,91085,112279,4203,394,0,572,3106,30451,670,97,0,106,92706435,48483086,591841,80212,0,163735
56572,369193,12766,1152,10,1272,96533,130893,5752,499,0,709,3106,26297,697,97,0,102,98729934,48577886,681421,105951,0,117962
71203,466120,16645,1454,10,1832,90556,104238,4023,350,0,515,3106,30498,698,80,0,100,111435660,48608280,399031,73343,0,89281
61388,409312,13802,1273,10,1461,97482,132826,6216,535,0,729,3106,28365,663,91,0,103,83026820,48601891,995820,149030,0,152045
68459,440032,16722,1481,10,1738,92192,116259,4940,419,0,488,3106,27770,568,93,0,39,79846002,48553023,1129574,158810,0,173371
66873,407029,15505,1398,10,1693,95612,119536,4577,396,0,610,3106,31573,762,100,0,109,88203491,48622189,825068,113421,0,175308
54862,392254,12431,1119,10,1254,94979,116125,4847,431,0,671,3106,30962,723,101,0,106,87333940,48790474,989765,124069,0,111108
61950,434695,14967,1316,10,1495,94975,117704,4602,391,0,611,3113,31235,694,87,0,99,97105776,48632357,667479,110645,0,75601
55289,387857,12571,1119,10,1239,90698,102737,3904,362,0,527,3117,30291,730,82,0,106,84566924,48615882,1126148,175059,0,130299
62434,417467,15281,1333,10,1519,90637,110197,3982,363,0,513,3117,29667,670,86,0,100,79007754,48608363,1476936,223033,0,172128
55601,390981,12669,1132,10,1274,97601,127911,6302,559,0,732,3117,22332,540,90,0,33,68892645,48540869,2785434,463533,0,149542
59514,394667,13766,1201,10,1432,97091,114860,5000,443,0,760,3117,25908,765,97,0,98,48065028,48578682,5310059,993988,0,86026
62367,466999,14899,1317,10,1497,94974,110660,4621,419,0,622,3113,27131,626,91,0,50,66414652,48557693,2582513,469883,0,112900
55019,395064,12414,1111,10,1235,98594,133486,5541,412,0,747,3117,30818,619,72,0,106,80142559,48605112,1514033,245713,0,168375
62257,433228,15001,1292,10,1505,95000,112601,4637,403,0,617,3117,27757,560,84,0,41,79456989,48556948,1521776,243663,0,171761
55677,384781,12727,1147,10,1275,97312,116636,4859,394,0,688,3117,30881,647,104,0,99,78867440,48615744,1419434,238722,0,177619
61284,414363,14993,1321,10,1508,97021,113186,4980,444,0,702,3117,27827,537,74,0,33,77506419,48722813,1926316,314607,0,166275
58959,363241,13833,1218,10,1440,95046,114450,4640,416,0,617,3117,30245,664,87,0,105,79347810,48506559,1266520,179672,0,172643
55333,384799,12646,1114,10,1283,97375,119990,4873,427,0,686,3117,29366,656,91,0,101,85118889,48598725,838453,112017,0,139160
61877,425753,15377,1356,10,1543,97018,115536,4816,428,0,693,3117,23815,538,73,0,35,71813947,48549545,1182498,150441,0,257934
53842,342064,12550,1132,10,1256,90536,109933,3985,356,0,526,3117,31949,717,85,0,104,69226007,48616678,1273600,177144,0,271355
59327,365698,13137,1218,10,1391,95810,125572,4798,430,0,688,3117,30880,688,81,0,106,68439560,50036256,1340926,167885,0,306430
52593,330577,11986,1101,10,1205,98710,141725,6251,513,0,811,3113,30144,729,96,0,103,69865538,50116223,1343806,169147,0,289335
57273,239047,13996,1231,10,1461,96815,123545,3720,303,0,609,3113,32018,731,94,0,105,78701839,49953507,1023696,128991,0,285566
61202,369084,15327,1328,10,1526,97213,129371,4810,436,0,729,3113,41487,721,87,0,106,71631772,50101936,1241300,158098,0,300227
55009,361744,12813,1136,10,1281,95181,117570,4359,404,0,617,3117,28960,600,75,0,32,72740216,50345733,1244886,161589,0,295679
60082,372950,15035,1310,10,1488,95071,122156,4334,375,0,614,3117,29429,577,71,0,44,70303976,50149269,1367948,173104,0,275078
52940,339285,12047,1110,10,1211,97253,132221,4813,427,0,748,3113,40971,670,88,0,107,71856001,50212635,1283590,174840,0,266050
64630,379886,15245,1452,10,1601,95211,114487,4762,431,0,670,3113,27157,646,62,0,106,70748463,50080344,1332223,176454,0,267543
62828,339585,16676,1496,10,1655,95202,127198,4518,392,0,628,3113,29000,655,93,0,104,69825462,50074192,1333443,173933,0,277100
60061,380924,13217,1292,10,1365,90603,103598,3982,359,0,510,3113,28074,699,70,0,105,71732208,49664843,1145490,154420,0,311770
60883,431160,14739,1306,10,1470,92009,117760,4854,412,0,496,3117,26922,601,85,0,39,70419061,48544651,1184339,167696,0,290485
54763,425597,12141,1089,10,1191,101524,123115,4781,442,0,713,3117,25811,638,90,0,34,70124336,48566374,1203009,154038,0,294324
61278,424448,15133,1334,10,1493,90027,102968,3876,360,0,512,3117,30047,750,97,0,103,76347550,48612238,1078548,146163,0,253525
56325,391721,12876,1148,10,1289,95809,116268,4616,416,0,633,3117,30142,653,87,0,100,68150892,48616065,1273257,166276,0,288214
61103,413387,13410,1195,10,1413,90445,103720,3959,337,0,505,2931,30149,612,72,0,99,67421745,48602216,1286462,161610,0,291509
60933,452410,13509,1263,10,1444,97536,117528,4982,447,0,687,2931,26617,665,98,0,35,69962976,48516063,1206639,160605,0,277955
63668,412230,13138,1279,10,1370,97386,118419,4869,408,0,695,3117,27711,651,85,0,109,71051258,48612411,1213184,160640,0,288607
61803,423622,15199,1320,10,1532,97032,116354,4901,440,0,687,3117,23372,582,87,0,37,69772764,48544638,1187362,165452,0,281468
55868,392130,12811,1144,10,1281,90386,106071,3928,353,0,493,3117,30432,719,101,0,103,68822739,48604095,1239419,165526,0,274855
62224,424297,15427,1354,10,1536,95811,115862,4531,379,0,607,3117,30815,765,99,0,104,67924985,48586601,1286839,167619,0,293732
