CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
104172,124834,5180,484,0,726,3114,31414,667,96,0,37,135200244,48532148,447903,44388,202,202482,53900,361172,9893,929,10,1141
90570,99704,4017,359,0,517,2926,34079,622,84,0,26,135376542,48633620,429161,41937,213,199128,83588,443160,13785,1282,10,1563
103844,134326,5397,478,0,755,3121,37944,651,82,0,93,135629931,48315555,431766,43924,181,191346,82445,436021,11277,1022,10,1491
90743,98257,3818,350,0,457,3125,33552,634,87,0,37,136470208,48542848,471062,48006,184,190400,76921,407102,10925,991,10,1289
104327,135589,5389,478,0,795,3125,42893,787,99,0,97,136398154,48389438,457515,46227,155,190323,61397,427740,12211,1118,10,1385
90769,105106,4050,368,0,509,3125,38065,649,78,0,107,136383163,48639342,502336,53550,172,187700,78577,410539,14080,1244,10,1468
97966,118587,5255,457,0,747,3125,38424,734,105,0,101,136090584,48719332,477405,50311,184,195761,83612,450038,15990,1408,10,1669
94238,115199,5082,403,0,610,3125,35247,679,79,0,109,136118345,48481836,495631,52654,184,190482,79946,294788,15453,1333,10,1709
96313,132692,5824,508,0,694,3125,32056,718,90,0,100,136032889,48623777,474249,49325,220,194385,79672,424139,14178,1274,10,1500
90983,102973,4030,368,0,529,3125,27489,627,70,0,99,136224363,48625318,417514,40781,220,196515,82638,429773,15849,1389,10,1651
98150,135216,6232,540,0,746,3125,27604,726,96,0,106,135747166,48599130,418435,40693,240,201024,76350,396623,13613,1189,10,1444
90956,101174,4329,398,0,563,3125,32289,697,82,0,105,136067104,48753533,395660,37667,225,204221,59725,405660,14407,1266,10,1459
98054,122695,5106,436,0,705,3125,29039,731,90,0,103,128627588,48620246,602239,82632,480,185477,77324,398653,13725,1226,10,1456
90957,98492,4209,385,0,489,3125,24260,657,91,0,37,123175778,48548092,553317,62009,496,170776,60201,395649,13153,1181,10,1390
104619,123936,5228,496,0,752,3125,26821,576,83,0,40,125746299,48515232,555913,64134,329,183139,82028,426733,15602,1354,10,1641
90567,96729,4191,401,0,492,3125,23407,617,77,0,30,125523255,48538559,575521,64413,262,204298,55096,388108,12407,1106,10,1257
93900,120017,5162,419,0,613,3125,37008,663,80,0,108,126633170,48616557,603896,69034,305,178644,82899,430807,15894,1371,10,1662
98460,138559,6206,536,0,750,3125,41954,739,84,0,90,124361891,48386361,643906,75921,307,192473,54855,386246,12348,1115,10,1276
97304,117773,5034,453,0,699,3125,31831,581,85,0,30,126493795,48540578,593116,70915,354,162073,60300,411568,14596,1291,10,1472
97393,115857,5021,431,0,704,3125,27924,501,60,0,87,124618846,48552294,656721,82611,394,159345,77213,339233,14162,1244,10,1536
97690,124345,5008,422,0,718,3121,39521,717,84,0,97,126679527,48609332,575107,69837,407,157158,55573,398414,12417,1123,10,1246
97538,118203,5175,448,0,755,3121,26586,716,87,0,101,127856464,48635154,468851,53291,401,164641,60003,410101,14558,1292,10,1464
97362,110970,4489,367,0,686,3121,30739,693,94,0,109,127118321,48492064,442999,49282,411,169930,72506,280029,13485,1190,10,1381
97380,113386,4978,441,0,687,3125,22598,513,73,0,33,121952935,48542149,617931,82984,948,187989,61271,430802,14608,1292,10,1490
97223,116957,4976,420,0,679,3125,25793,733,100,0,104,125196952,48636835,532183,55261,437,227538,55251,395511,12340,1121,10,1266
100196,138850,6085,502,0,777,2935,31290,706,91,0,95,125235537,48615976,577949,59368,375,223182,83352,437966,14722,1291,10,1634
97367,120339,5015,424,0,698,3121,36167,637,82,0,105,124747682,48625594,603743,63081,254,242077,60402,407186,14564,1286,10,1482
97436,121987,4966,410,0,710,3121,28759,684,97,0,106,125269323,48608805,616565,66747,283,226749,54612,378095,12248,1093,10,1257
90991,105563,3930,363,0,516,3125,28106,709,89,0,104,125090243,48638083,589350,66289,488,199540,60850,432654,11384,1072,10,1337
98255,128716,6587,571,0,724,3125,27034,611,87,0,40,127148340,48527630,486703,53736,763,176348,77412,402861,11391,1043,10,1350
97299,120776,4947,417,0,690,3125,28452,657,83,0,107,122722384,48621264,581606,76981,1060,167490,60560,430128,11076,1047,10,1343
97483,115081,5111,452,0,703,3125,23531,593,85,0,26,124011356,48516737,479985,53474,497,215781,57542,356939,13284,1189,10,1426
97295,116380,5028,424,0,684,3125,30183,801,102,0,108,125849677,48614939,474773,55184,608,190553,53941,385554,9820,912,10,1126
90990,106127,3959,344,0,507,3125,30475,680,80,0,108,124879654,48613192,441871,51980,579,191831,83273,450870,12613,1134,10,1535
99413,155988,6990,592,0,792,3125,29483,799,91,0,104,122756864,48621044,480774,61310,715,187066,54559,385064,9947,953,10,1168
90953,97281,4168,401,0,513,3125,28656,734,100,0,40,125416073,48551494,395209,43853,796,188612,61186,419721,14585,1324,10,1480
101551,123172,5150,469,0,692,3125,24995,637,100,0,38,129585786,48539917,625273,84544,838,177330,54298,382093,12106,1090,10,1225
90508,100974,4263,400,0,494,3125,24433,483,66,0,29,132469443,48529036,439277,45566,388,205794,60529,400838,13288,1184,10,1423
104184,126350,5240,490,0,747,3125,28816,628,97,0,39,133615542,48532786,440867,46681,328,202795,82337,433565,12005,1095,10,1453
90663,101112,4257,370,0,547,3125,29690,650,84,0,94,133550494,48568958,427661,43839,332,210190,54290,389012,9821,951,10,1113
104115,123593,5261,481,0,725,2939,27578,534,80,0,35,132430570,48537995,425035,44555,355,215500,61525,412360,13501,1230,10,1470
90593,100065,3948,347,0,510,3125,29266,753,91,0,101,131757316,48620250,490238,55402,377,207451,55914,402757,12457,1114,10,1258
90968,100436,4019,353,0,522,3125,30233,651,73,0,105,133444001,48621982,457860,47744,390,204595,60963,419304,14670,1294,10,1484
98129,130305,6270,551,0,740,3125,28966,658,83,0,93,132499841,48590366,407559,39245,511,210118,81206,437676,14328,1257,10,1572
