CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
21853,86521,2059,170,0,329,48649024,28671568,210019,30752,1245,20619,108085,549268,23099,2188,10,2050,406876,660037,31628,3386,0,2816
103244,174805,9041,814,0,936,95635408,47923969,1149183,209873,0,6348,54704,445544,12143,1153,10,1210,35483,126564,6215,574,0,653
113790,211645,9916,876,0,1126,103785450,49951823,1153169,195370,0,5223,58459,413210,13805,1304,10,1352,42350,151325,8560,774,0,870
90419,119239,3870,345,0,512,104902268,50028405,1153739,194884,0,5101,60111,426834,13499,1272,10,1416,20964,129752,7424,659,0,798
104111,161661,5321,489,0,826,105784045,50278678,1190825,206977,0,5057,53479,400495,12087,1158,10,1244,37911,141278,6927,625,0,760
90022,122437,4061,360,0,489,108263743,50100960,1109001,183070,0,4593,59873,478804,14210,1288,10,1439,21129,133772,7448,671,0,797
104039,158716,5266,491,0,799,105049959,48796350,1035901,169838,0,5030,58647,554672,12405,1164,10,1267,3148,31691,649,97,0,96
89867,108855,3957,355,0,498,101504189,47835633,1128460,188603,0,5064,61364,573984,14159,1291,10,1385,3143,26654,665,72,0,100
103364,139057,5266,479,0,770,99131439,47845195,1109419,189994,0,4704,56609,533867,12189,1127,10,1187,3144,30337,656,81,0,100
90213,106670,4158,346,0,498,100932339,47809595,1171360,201255,0,5047,61223,566453,12992,1202,10,1327,3143,26576,678,96,0,97
104872,152247,6186,531,0,758,106349753,47800515,1005077,155716,0,4644,62623,541592,14470,1319,10,1423,3144,25669,699,83,0,103
90030,101800,4058,364,0,496,116786858,47799041,778030,125333,0,4091,57726,560587,12115,1118,10,1187,3143,26136,658,79,0,102
103569,128705,5064,443,0,701,157733631,47747929,49264,10661,9,11097,63340,517140,14555,1291,10,1425,3144,28548,668,82,0,99
89958,96909,4187,373,0,545,153235895,47800033,97340,22588,11,28024,57205,469677,12353,1109,10,1235,3143,26638,682,94,0,102
103154,122284,5085,419,0,710,157236639,47765089,68674,14522,4,24238,62786,498184,14541,1279,10,1445,3144,25872,597,73,0,98
89967,95473,4072,365,0,527,158578676,47777865,73174,13135,2,23557,61110,512924,12929,1156,10,1361,3143,29623,660,91,0,101
103189,131591,5079,440,0,709,153146451,48643254,115024,24080,0,43291,54682,382118,12309,1099,10,1236,2958,31547,641,82,0,93
89849,100490,3997,346,0,488,159236120,48591095,82732,16141,2,23941,58785,395963,14175,1255,10,1416,3143,31016,584,73,0,102
