CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
15276,124106,2025,197,0,247,15587,96565,1437,169,0,211,406014,1191698,112910,19669,0,2377,11794457,21878894,1304049,257085,30,36555
136916,443232,15406,1465,3,1498,3114,37363,578,83,0,40,19189,117334,7203,620,0,680,62282347,39371100,735019,84521,46,209811
54464,390619,12541,1118,10,1267,99693,139251,4767,424,0,650,11691,85390,4560,396,0,404,74448079,49406442,1172697,138163,0,266283
66426,445077,13925,1276,10,1409,90099,104158,4274,401,0,483,24092,127841,6420,531,0,744,77766637,48413317,1032632,121355,0,256847
60253,402301,14238,1320,10,1422,101814,125705,4923,438,0,761,3107,28551,505,64,0,91,68824275,48725353,1330223,169570,0,295585
54676,400058,12326,1124,10,1215,90449,114026,3897,356,0,517,3105,31544,667,76,0,101,75094543,48616257,1135541,157927,0,248046
61643,436940,14941,1349,10,1477,90911,101159,4174,384,0,554,3118,27074,888,112,0,101,73591043,48778836,1212345,189004,0,253119
54423,383604,12302,1120,10,1232,101427,130500,5070,449,0,786,3118,30597,647,84,0,102,69415840,48713932,1324251,179887,0,281869
63082,446823,14674,1333,10,1464,90057,107800,4213,370,0,499,3114,33109,729,91,0,108,71077503,48595643,1252749,175201,0,272215
62076,410378,13903,1238,10,1477,92349,118243,5239,430,0,576,3118,27574,610,83,0,93,67021413,48471560,1362810,187126,0,292899
55742,383358,12752,1144,10,1265,97595,135984,6175,543,0,763,3118,30081,734,89,0,99,69015684,48613465,1302899,179993,0,292141
60384,398954,14850,1315,10,1488,90375,100319,3740,361,0,430,3118,27884,626,80,0,32,83624683,48521051,863448,120169,0,210388
55618,386072,12586,1119,10,1267,101984,130012,5076,447,0,786,3107,30323,718,87,0,101,96298298,48596687,475623,65169,0,160532
62575,417444,15470,1364,10,1538,89980,102139,4013,358,0,488,3107,29821,738,88,0,100,95847308,48604070,511127,72123,0,162045
61099,358084,12978,1241,10,1354,109482,172051,7887,663,0,1019,3107,26172,504,60,0,92,95498290,48620556,486172,67837,0,148653
55861,391247,12905,1131,10,1294,90424,100183,3913,349,0,504,3097,26335,607,71,0,104,93413570,48605316,660951,95120,0,156969
62128,404280,15357,1346,10,1555,95400,116872,4720,390,0,605,3118,31312,732,86,0,99,109561195,48591342,509640,78121,0,75048
55698,386978,11022,1047,10,1191,97345,116576,4900,429,0,710,3118,27816,696,100,0,34,101612777,48542426,566101,98500,0,109475
61254,424406,15282,1343,10,1502,95042,112453,4646,416,0,624,3118,26152,687,108,0,40,80716879,48538545,1144923,165793,0,165173
62432,393366,13040,1262,10,1359,98674,134466,6055,491,0,754,2932,27360,730,77,0,93,81188136,48612940,1149863,165242,0,171266
56843,283537,13954,1288,10,1364,90439,104241,4020,353,0,512,3118,29318,624,86,0,86,84814389,48455715,990776,130077,0,174669
61327,416368,13760,1243,10,1440,90457,105341,3936,357,0,517,3118,31375,726,84,0,104,101833751,48482262,573644,84056,0,66349
55541,402849,12483,1141,10,1236,102048,136114,5046,468,0,755,3118,27854,599,91,0,35,96013402,48384316,753286,129011,0,81735
60492,417223,14594,1318,10,1477,90368,102070,4084,388,0,505,3118,27290,610,80,0,42,78167650,48548144,1533137,238977,0,164505
