CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
56834,467329,12630,1162,10,1235,102509,191342,9348,847,0,965,14993,110025,3331,347,0,507,122369881,44709667,136304,1146,0,19741
62703,550902,14363,1290,10,1410,104071,201946,9558,849,0,1058,24624,155710,5816,587,0,770,124573794,45541077,138818,1162,0,20010
58374,523866,12549,1162,10,1219,100161,144363,6503,682,0,758,3077,29522,715,83,0,106,130577924,47847116,145194,1079,0,20984
66480,531153,13496,1289,10,1409,97360,130366,5007,418,0,671,3085,33493,717,89,0,106,130153156,47749122,145682,1278,0,23061
70262,617845,16804,1556,10,1671,97220,122607,4863,423,0,691,3085,29331,697,79,0,109,130310562,47733001,146104,1198,0,20803
58441,529525,12331,1115,10,1224,100546,126722,5151,521,0,712,3085,34035,746,81,0,105,130359773,47789386,145505,1177,0,20821
66600,572349,14629,1386,10,1450,97202,120839,4913,422,0,679,3084,33892,751,92,0,105,130404238,47760310,145360,1188,0,20748
58100,524324,12437,1114,10,1243,97111,127926,4875,403,0,669,3085,31519,753,90,0,104,130422103,47777348,145507,1103,0,20686
62648,547383,14380,1298,10,1429,96931,130195,4718,404,0,670,3084,32948,700,88,0,107,130308804,47742535,145635,1172,0,20682
60129,494016,12780,1228,10,1267,98701,135826,5658,491,0,741,3085,29200,759,92,0,105,130453500,47770400,145171,1108,0,20618
