CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
58397,497105,10584,1000,10,1208,273807,358615,10829,1688,0,1362,1453013,3042450,28521,5243,0,3794,3121,44092,650,80,0,93
64782,543297,11898,1121,10,1417,263152,337700,10519,1706,0,1405,1538474,2038446,30622,5510,0,4067,3122,52161,813,104,0,93
61700,497129,10838,1089,10,1234,292454,374950,12077,1891,0,1597,1336864,1828661,26979,4929,0,3652,3121,53302,778,86,0,100
64883,530933,11220,1039,10,1348,295748,385198,13399,1937,0,1731,1516757,2028647,30575,5443,0,3948,3122,36841,631,80,0,93
61886,438642,13189,1158,10,1456,282875,375912,11716,1801,0,1530,1590911,2110285,31005,5589,0,3995,3121,55184,704,84,0,98
59614,416891,10937,1087,10,1230,715132,941161,23469,3943,0,2586,1498304,2025659,30411,5517,0,3988,3115,57664,816,103,0,95
62072,438339,11992,1126,10,1443,339207,444772,13648,2151,0,1853,1331191,1874368,29476,5297,0,3639,3125,64304,722,110,0,32
56338,427190,10555,985,10,1198,307543,412722,12917,2084,0,1673,1550313,2084522,31948,5573,0,3842,3126,41319,783,96,0,101
65322,448710,11759,1223,10,1375,316112,429947,13730,1941,0,1676,1399958,1943216,28399,5255,0,3532,3125,55429,762,98,0,97
65371,442819,10807,989,10,1373,296372,396468,12535,1957,0,1621,1359705,1869848,28776,5102,0,3632,3126,48487,681,83,0,98
55854,400660,10270,975,10,1189,312325,419754,12883,1972,0,1629,1506454,2020180,27754,5100,0,3605,3125,39603,827,106,0,102
63842,434449,11997,1170,10,1377,286323,374613,12186,1902,0,1632,1618810,2131750,33424,5890,0,3944,3126,55992,711,105,0,36
56193,411326,10452,977,10,1209,494244,595796,13755,2545,0,1358,1641994,2125323,30113,5422,0,3751,3125,47602,708,90,0,95
62736,443994,11815,1129,10,1427,305592,434866,14841,2131,0,1776,1507392,2020770,29208,5321,0,3610,3126,52758,731,90,0,102
64998,501874,11826,1151,10,1385,294063,390902,12663,2034,0,1675,1560337,2052829,30971,5578,0,3765,3125,45455,511,59,0,80
56071,411741,10545,985,10,1203,315986,405472,11076,1921,0,1481,1475204,1956566,28673,5232,0,3490,3126,58149,723,99,0,99
62323,438197,11800,1120,10,1429,340595,459155,14189,2138,0,1924,1576737,2116798,32723,5799,0,3750,3125,61740,743,100,0,94
58992,408371,10735,1075,10,1224,313598,426111,14056,2007,0,1662,1504496,2018129,31272,5627,0,3780,3126,40909,664,89,0,96
60663,434830,11644,1094,10,1396,695765,909770,23512,3990,0,2475,1602259,2098908,33057,5940,0,3948,3125,44229,688,91,0,35
55434,420991,10565,966,10,1220,283704,391963,13575,1885,0,1617,1422965,1958798,31726,5601,0,3864,3126,54683,719,83,0,97
84343,544033,16381,1566,10,1868,322791,409230,11564,1901,0,1472,1508329,2075725,32759,5710,0,3963,3121,55550,702,92,0,100
60542,443368,11869,1105,10,1460,299610,404994,12676,1940,0,1587,1449178,1988820,31188,5602,0,3769,3126,58750,817,93,0,98
54951,405984,10372,967,10,1207,318642,427238,12816,1979,0,1589,1387415,1877965,30447,5468,0,3579,2939,53339,841,105,0,93
63098,441067,11590,1165,10,1413,336544,463013,14345,2201,0,1906,1619673,2181377,31584,5630,0,4238,3126,52009,701,93,0,39
55019,409730,10589,967,10,1224,328694,443529,12900,2038,0,1649,1530895,2034275,32314,5704,0,3869,3125,42145,693,87,0,104
67421,470367,14073,1281,10,1665,514009,699905,19899,3206,0,2449,1254029,1887373,30554,5516,0,3672,3126,69743,732,100,0,39
59520,450812,11248,1019,10,1315,300240,402149,13759,1962,0,1608,1497937,2070698,33630,5658,0,3815,3125,53237,750,104,0,107
56101,416637,9594,880,10,1065,319968,452482,14902,2067,0,1863,1617903,2174068,30379,5573,0,3986,3126,40404,649,92,0,35
60978,440230,11746,1098,10,1435,318895,424069,12797,1925,0,1633,1463264,1992876,29770,5331,0,3646,3125,60185,819,95,0,98
55406,431117,10498,967,10,1211,314751,413410,12369,2002,0,1615,1609948,2138621,30084,5432,0,3711,3126,48293,813,90,0,104
64596,447882,12209,1199,10,1397,320617,432358,12579,1974,0,1666,1644898,2200102,32822,5969,0,4009,3114,56681,768,89,0,102
55150,409648,11731,1033,10,1241,691529,891112,23367,4172,0,2515,1510813,2079835,31231,5577,0,3900,3126,51246,721,99,0,98
54853,404255,10620,954,10,1207,300898,390152,12237,1796,0,1521,1451490,2005196,29573,5370,0,3862,3121,57618,799,98,0,105
65664,451206,12346,1223,10,1440,321939,420513,11610,1760,0,1575,1608976,2101529,29324,5442,0,3692,3126,50260,731,79,0,101
56862,441231,10576,976,10,1202,300794,421180,14136,1885,0,1791,1458983,1986313,28238,5334,0,3565,2939,50926,849,99,0,97
61662,436703,11637,1091,10,1381,330609,434228,13490,1995,0,1724,1564738,2057599,31092,5551,0,3662,3126,40892,718,85,0,97
59334,423230,10580,1074,10,1231,321888,411358,13311,2120,0,1639,1537989,2052626,31234,5662,0,3798,3125,61551,616,79,0,35
61080,428502,11134,1038,10,1361,326727,437472,12639,1950,0,1639,1550440,2064079,31204,5572,0,3939,3126,41755,746,92,0,104
65183,467830,12016,1073,10,1497,684575,900541,23446,4137,0,2470,1319351,1870449,30398,5482,0,3726,3125,55866,567,73,0,37
57649,336739,4780,679,10,412,279395,381373,12254,1806,0,1610,1439668,2029718,29448,5268,0,3814,3126,54921,707,88,0,98
62479,432768,11058,1085,10,1255,332441,449780,15112,2177,0,1852,1431914,2013058,28507,5277,0,3613,3121,42445,813,97,0,102
55613,405833,10500,961,10,1224,299529,391473,12630,1828,0,1551,1497462,2041040,32445,5853,0,3872,3126,62634,794,106,0,103
