CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
108091,221968,7523,787,0,1051,1088967,1199706,58876,6055,0,10159,2481568,2889123,178219,16383,0,22540,59702,248761,13966,1305,10,1461
103718,212727,6593,683,0,916,18305,87516,5709,588,0,604,3395799,2776463,146497,12409,0,16839,50994,212170,12132,1049,10,1238
111211,208310,8585,833,0,1085,20736,100969,6305,534,0,697,4523760,3075756,121997,10571,0,15484,56435,228386,13106,1137,10,1404
111250,225328,8536,861,0,1098,26421,120633,7903,765,0,833,3515770,2862841,144942,12658,0,16857,60092,254510,14105,1337,10,1474
101373,184867,7433,676,0,916,17203,85278,5342,543,0,578,6791274,3864317,105603,8850,0,15460,50928,223900,11978,1053,10,1231
108101,199542,5056,469,0,729,19456,108668,7228,595,0,762,5079493,3423138,138763,11696,0,17996,56851,252085,14282,1207,10,1474
104291,148712,4348,362,0,726,16128,84845,5407,465,0,611,2995924,2698763,155906,13730,0,16924,52533,218504,12629,1087,10,1313
90825,132934,4173,376,0,501,3126,20218,434,59,0,48,7077479,3967225,100874,9387,0,14934,53855,224156,12184,1112,10,1248
100165,165608,5077,415,0,754,3133,24608,755,88,0,102,2982273,2761503,166678,13867,0,18354,65738,277817,16190,1356,10,1748
91179,148709,3591,285,0,535,3133,24571,681,80,0,105,4084835,3100708,135219,13588,0,14444,51281,223732,12261,1057,10,1250
118340,152599,4795,537,0,757,3133,24477,723,82,0,103,2816618,2408023,103502,9657,0,9783,60234,241940,14008,1319,10,1437
90957,135902,3609,293,0,511,3133,28784,619,60,0,106,2306551,2309812,129301,11301,0,11721,56564,247771,13730,1228,10,1441
98463,105969,4327,323,0,698,3133,24957,710,72,0,107,704265,2326780,229310,20077,0,20216,49774,206475,11740,1019,10,1206
91390,87436,3403,259,0,512,3133,24838,757,83,0,107,809428,2365797,223934,21430,0,17877,60187,254849,14573,1315,10,1531
102668,117682,4901,426,0,719,3133,24526,688,84,0,112,955009,2188033,188958,20217,0,12712,50623,210821,12103,1046,10,1254
90473,91818,3967,353,0,507,3133,24731,726,88,0,108,1024987,2085879,166682,23063,0,6737,49875,207641,10465,920,10,1141
102504,112077,4507,355,0,711,3133,24807,743,80,0,102,1280190,2076675,146970,20263,0,4337,60483,252855,14663,1316,10,1532
92537,94471,4372,322,0,563,3133,22013,459,56,0,103,1215224,2029402,151495,21384,0,3813,61991,239854,14348,1237,10,1598
106369,114372,4859,468,0,740,3133,29975,801,90,0,99,1221132,2053752,152061,21076,0,4040,56522,249199,14324,1220,10,1483
90834,92713,3946,360,0,521,3133,34584,710,81,0,101,1159922,2017715,153521,21377,0,3865,69298,291446,18060,1551,10,1869
102376,110161,4421,346,0,714,3133,24790,818,95,0,110,441243,749576,54755,7716,0,1216,89143,375527,27597,2236,10,2609
90655,87318,3539,281,0,495,3133,36632,653,77,0,114,29668,119931,8269,834,0,787,91544,421648,28870,2464,10,2710
98261,118730,5645,458,0,744,3137,28580,717,80,0,107,392193,1411272,139949,11398,0,13168,78045,334554,21659,1834,10,2163
